#,Thermostat,identifier,531605445508
#,Thermostat,name,Pool House Thermostat
#,Start,date,2026-03-05
#,End,date,2026-03-12

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Thermostat AirQualityAccuracy,Thermostat AirQuality,Thermostat VOCppm,Thermostat CO2ppm,Thermostat AirPressure,Pool House Back Bed (F),Pool House Back Bed2
2026-03-11,06:35:00,auto,compressorCoolOff,auto,Sleep,71,66,70.3,70,75.5,0,0,0,0,0.5,68.4,70,0,4,131,3189,1316,101938,73.3,0,
2026-03-11,06:40:00,auto,compressorCoolOff,auto,Sleep,71,66,70.6,71,75.5,0,0,0,0,0.5,68.8,71,0,4,128,2966,1284,101945,73.3,0,
2026-03-11,06:45:00,auto,compressorCoolOff,auto,Sleep,71.1,66,71,70,75.5,0,195,0,210,0.5,69.5,70,0,4,123,2703,1243,101950,73.4,0,
2026-03-11,06:50:00,auto,compressorCoolOff,auto,Sleep,73,66,70.5,70,75.5,0,0,0,15,0.4,68.8,70,1,4,123,2656,1235,101954,73.3,0,
2026-03-11,06:55:00,auto,compressorCoolOff,auto,Sleep,73,66,70.6,73,75.5,0,0,0,0,0.1,68.7,73,0,4,116,2304,1170,101962,73.3,0,
2026-03-11,07:00:00,auto,compressorCoolOff,auto,Sleep,73,66,71,74,75.6,0,0,0,0,,69.5,74,1,4,97,1494,980,101969,73.5,0,
2026-03-11,07:05:00,auto,compressorCoolOff,auto,Sleep,73,66,71.5,74,75.6,0,0,0,0,-0.1,70.3,74,1,4,83,1092,841,101977,73.6,0,
2026-03-11,07:10:00,auto,compressorCoolOff,auto,Sleep,73,66,71.6,74,75.6,0,0,0,120,-0.1,70.9,74,1,4,76,916,766,101983,73.7,0,
2026-03-11,07:15:00,auto,compressorCoolOff,auto,Sleep,73,66,71,73,75.6,0,0,0,285,-0.1,70.5,73,0,4,80,1004,807,101986,73.6,0,
2026-03-11,07:20:00,auto,compressorCoolOff,auto,Sleep,73,66,69.7,76,75.6,0,0,0,0,-0.5,69.1,76,0,4,77,935,773,101992,73.6,0,
2026-03-11,07:25:00,auto,compressorCoolOff,auto,Sleep,73,66,69.8,77,75.6,0,0,0,0,-0.5,69.2,77,0,4,63,683,601,101998,73.6,0,
2026-03-11,07:30:00,auto,compressorCoolOff,auto,Sleep,73,66,70.4,76,75.9,0,0,0,0,-0.4,70,76,0,4,54,562,525,102004,73.8,0,
2026-03-11,07:35:00,auto,compressorCoolOff,auto,Sleep,72.8,66,70.9,75,75.9,0,15,0,15,-0.2,70.6,75,1,3,45,461,480,102010,73.9,0,
2026-03-11,07:40:00,auto,compressorCoolStage1On,auto,Sleep,70,66,70.9,73,75.9,0,300,0,300,,70.9,73,0,3,37,378,438,102015,74,0,
2026-03-11,07:45:00,auto,compressorCoolStage1On,auto,Sleep,70,66,69.5,73,75.9,0,60,0,105,,69.5,73,0,3,30,321,405,102021,73.8,0,
2026-03-11,07:50:00,auto,compressorCoolOff,auto,Sleep,70,66,69.3,73,75.9,0,0,0,0,,69.2,73,0,3,21,262,400,102029,73.8,0,
2026-03-11,07:55:00,auto,compressorCoolOff,auto,Sleep,70.8,67.7,70,73,75.9,0,0,0,0,-0.1,69.9,73,0,3,10,205,400,102037,73.9,0,
2026-03-11,08:00:00,auto,compressorCoolOff,,Home,71,68,70.6,73,76.1,0,0,0,0,,70.6,73,0,3,5,183,400,102045,74,0,
2026-03-11,08:05:00,auto,compressorCoolOff,,Home,71,68,71.1,71,76.1,0,225,0,225,,71,71,0,3,3,175,400,102052,74,0,
2026-03-11,08:10:00,auto,compressorCoolStage1On,,Home,71,68,70.6,72,76.1,0,75,0,120,,70,72,0,3,8,195,400,102049,74,0,
2026-03-11,08:15:00,auto,compressorCoolOff,,Home,71,68,70.4,73,76.1,0,0,0,0,,69.1,73,0,3,10,205,400,102056,73.8,0,
2026-03-11,08:20:00,auto,compressorCoolOff,,Home,71,68,70.9,73,76.1,0,120,0,120,0.1,69.6,73,0,3,7,190,400,102062,73.8,0,
2026-03-11,08:25:00,auto,compressorCoolStage1On,,Home,71,68,71,72,76.1,0,180,0,225,0.1,69.6,72,1,3,9,202,400,102066,73.8,0,
2026-03-11,08:30:00,auto,compressorCoolOff,,Home,71,68,70.3,73,76.3,0,0,0,0,,68.8,73,0,3,14,225,400,102074,73.7,0,
2026-03-11,08:35:00,auto,compressorCoolOff,,Home,71,68,70.3,73,76.3,0,0,0,0,,69.1,73,0,3,13,220,400,102078,73.7,0,
2026-03-11,08:40:00,auto,compressorCoolOff,,Home,71,68,70.5,73,76.3,0,0,0,0,,69.9,73,0,3,11,210,400,102081,73.7,0,
2026-03-11,08:45:00,auto,compressorCoolOff,,Home,71,68,70.7,71,76.3,0,0,0,0,,70.6,71,0,3,11,210,400,102081,73.8,0,
2026-03-11,08:50:00,auto,compressorCoolOff,,Home,71,68,71.1,71,76.3,0,210,0,210,,71.1,71,0,3,12,215,400,102082,73.9,0,
2026-03-11,08:55:00,auto,compressorCoolStage1On,,Home,71,68,70.5,71,76.3,0,90,0,135,,70.4,71,1,3,20,256,400,102084,73.8,0,
2026-03-11,09:00:00,auto,compressorCoolOff,,Home,70.7,67.7,70.2,72,76.7,0,90,0,90,,70.1,72,1,3,23,279,400,102086,73.7,1,
2026-03-11,09:05:00,auto,compressorCoolStage1On,auto,Home,70,67,70.9,72,76.7,0,300,0,300,,70.7,72,1,3,19,252,400,102089,73.8,1,
2026-03-11,09:10:00,auto,compressorCoolStage1On,auto,Home,71.7,67,71.1,68,76.7,0,45,0,75,0.2,70.8,68,1,3,33,349,421,102096,73.6,1,
2026-03-11,09:15:00,auto,compressorCoolOff,auto,Home,72,67,71.4,69,76.7,0,0,0,0,0.2,70.9,69,1,3,35,364,430,102103,73.5,1,
2026-03-11,09:20:00,auto,compressorCoolOff,auto,Home,72,67,71.8,69,76.7,0,45,0,45,0.2,71.2,69,0,3,35,364,430,102104,73.6,1,
2026-03-11,09:25:00,auto,compressorCoolStage1On,auto,Home,72,67,71.9,69,76.7,0,255,0,300,0.2,71.2,69,0,3,36,370,433,102103,73.6,0,
2026-03-11,09:30:00,auto,compressorCoolOff,auto,Home,72,67,71,70,76.7,0,0,0,0,0.3,69.6,70,0,3,42,430,466,102104,73.4,0,
2026-03-11,09:35:00,auto,compressorCoolOff,auto,Home,72,67,71.1,71,76.7,0,0,0,0,0.3,69.5,71,0,3,46,461,481,102109,73.4,0,
2026-03-11,09:40:00,auto,compressorCoolOff,auto,Home,72,67,71.5,70,76.7,0,0,0,0,0.2,70.2,70,0,3,44,441,471,102111,73.4,0,
2026-03-11,09:45:00,auto,compressorCoolOff,auto,Home,72,67,71.9,70,76.7,0,45,0,45,0.3,70.8,70,0,3,44,442,472,102114,73.6,0,
2026-03-11,09:50:00,auto,compressorCoolStage1On,auto,Home,72,67,72.1,70,76.7,0,255,0,300,0.2,70.9,70,0,3,48,493,496,102111,73.7,0,
2026-03-11,09:55:00,auto,compressorCoolOff,auto,Home,72,67,71.3,72,76.7,0,0,0,0,0.1,69.6,72,1,4,57,595,537,102118,73.5,0,
2026-03-11,10:00:00,auto,compressorCoolOff,auto,Home,72,67,71.3,72,77.7,0,0,0,0,0.2,69.6,72,1,4,60,647,556,102119,73.6,1,
2026-03-11,10:05:00,auto,compressorCoolOff,auto,Home,72,67,71.8,71,77.7,0,60,0,60,0.2,70.4,71,1,4,59,632,551,102118,73.7,1,
2026-03-11,10:10:00,auto,compressorCoolStage1On,auto,Home,72,67,72.2,71,77.7,0,300,0,300,0.1,70.9,71,0,4,59,631,550,102124,73.9,0,
2026-03-11,10:15:00,auto,compressorCoolOff,auto,Home,72,67,71.7,69,77.7,0,0,0,45,0.5,70.6,69,0,4,71,822,694,102126,73.8,0,
2026-03-11,10:20:00,auto,compressorCoolOff,auto,Home,72,67,71.6,69,77.7,0,0,0,0,0.5,70.6,69,0,4,76,924,770,102127,73.8,0,
2026-03-11,10:25:00,auto,compressorCoolOff,auto,Home,72,67,72.1,69,77.7,0,210,0,210,0.4,71.1,69,0,4,73,864,740,102129,74,0,
2026-03-11,10:30:00,auto,compressorCoolStage1On,auto,Home,72,67,72.1,69,77.7,0,225,0,270,0.4,71.1,69,0,4,73,868,742,102131,74.1,0,
2026-03-11,10:35:00,auto,compressorCoolOff,auto,Home,72,67,71.3,67,77.7,0,0,0,0,0.7,70.3,67,0,4,86,1161,870,102132,73.9,0,
2026-03-11,10:40:00,auto,compressorCoolOff,auto,Home,72,67,71.6,68,77.7,0,0,0,0,0.5,70.5,68,0,4,86,1144,864,102138,74,0,
2026-03-11,10:45:00,auto,compressorCoolOff,auto,Home,72,67,72.1,70,77.7,0,240,0,240,0.3,71,70,1,4,78,957,785,102142,74.1,0,
2026-03-11,10:50:00,auto,compressorCoolStage1On,auto,Home,72,67,72,67,77.7,0,75,0,120,0.4,71.3,67,1,4,80,999,804,102143,74.1,1,
2026-03-11,10:55:00,auto,compressorCoolOff,auto,Home,72,67,72.3,68,77.7,0,225,0,225,0.3,71.6,68,1,4,80,995,803,102146,74,1,
2026-03-11,11:00:00,auto,compressorCoolStage1On,auto,Home,72,67,72.1,65,78.3,0,150,0,195,0.6,71.7,65,1,4,88,1207,886,102146,73.9,0,
2026-03-11,11:05:00,auto,compressorCoolOff,auto,Home,71.2,67,72.3,68,78.3,0,150,0,150,0.3,71.7,68,1,4,87,1180,876,102150,73.8,1,
2026-03-11,11:10:00,auto,compressorCoolStage1On,hold,Home,71,67,72.5,69,78.3,0,300,0,300,0.2,71.9,69,0,4,80,1008,809,102153,73.7,1,
2026-03-11,11:15:00,auto,compressorCoolStage1On,hold,Home,71,67,72.2,69,78.3,0,300,0,300,0.3,71.4,69,1,4,82,1050,827,102152,73.7,1,
2026-03-11,11:20:00,auto,compressorCoolStage1On,hold,Home,71,67,71.7,69,78.3,0,300,0,300,0.4,70.6,69,1,4,82,1052,827,102150,73.8,1,
2026-03-11,11:25:00,auto,compressorCoolStage1On,hold,Home,71,67,71,69,78.3,0,225,0,270,0.5,69.7,69,1,4,84,1098,846,102149,73.6,1,
2026-03-11,11:30:00,auto,compressorCoolOff,hold,Home,71,67,70.6,69,78.6,0,0,0,0,0.5,69,69,1,4,83,1081,837,102154,73.4,1,
2026-03-11,11:35:00,auto,compressorCoolOff,hold,Home,71,67,71,71,78.6,0,210,0,210,0.4,69.3,71,1,4,72,839,727,102160,73.6,1,
2026-03-11,11:40:00,auto,compressorCoolStage1On,hold,Home,71,67,71,67,78.6,0,210,0,255,0.7,69.8,67,1,4,72,838,727,102162,73.8,1,
2026-03-11,11:45:00,auto,compressorCoolOff,hold,Home,71,67,71.1,67,78.6,0,90,0,90,0.8,70,67,1,4,72,838,726,102165,73.8,1,
2026-03-11,11:50:00,auto,compressorCoolStage1On,hold,Home,71,67,71.2,66,78.6,0,300,0,300,0.7,70.2,66,1,4,67,752,661,102164,73.9,0,
2026-03-11,11:55:00,auto,compressorCoolOff,hold,Home,71,67,71.2,66,78.6,0,0,0,45,0.8,70.3,66,1,4,71,827,720,102161,74,0,
2026-03-11,12:00:00,auto,compressorCoolStage1On,hold,Home,71,67,71.5,66,78.7,0,300,0,300,0.7,70.6,66,1,4,67,753,659,102159,74,0,
2026-03-11,12:05:00,auto,compressorCoolStage1On,hold,Home,71,67,71.1,64,78.7,0,135,0,180,1.1,70.6,64,1,4,75,903,759,102157,74,0,
2026-03-11,12:10:00,auto,compressorCoolOff,hold,Home,71,67,71.4,65,78.7,0,165,0,165,0.9,70.8,65,0,4,76,924,770,102162,74,0,
2026-03-11,12:15:00,auto,compressorCoolStage1On,hold,Home,71,67,71.2,62,78.7,0,240,0,285,1.3,71,62,0,4,80,1026,814,102159,74.1,0,
2026-03-11,12:20:00,auto,compressorCoolOff,hold,Home,71,67,71.2,63,78.7,0,60,0,60,1.2,70.8,63,0,4,85,1126,857,102159,74.2,0,
2026-03-11,12:25:00,auto,compressorCoolStage1On,hold,Home,71,67,71.2,63,78.7,0,255,0,300,1.1,71,63,0,4,88,1231,891,102153,74.3,0,
2026-03-11,12:30:00,auto,compressorCoolOff,hold,Home,71,67,71.2,64,78.7,0,0,0,0,0.9,70.9,64,0,4,101,1623,1018,102151,74.5,0,
2026-03-11,12:35:00,auto,compressorCoolOff,hold,Home,71,67,71.5,65,78.7,0,105,0,105,0.7,71.3,65,0,4,100,1594,1011,102153,74.6,0,
2026-03-11,12:40:00,auto,compressorCoolStage1On,hold,Home,71,67,71.7,63,78.7,0,300,0,300,1,71.6,63,0,4,104,1759,1052,102144,75,0,
2026-03-11,12:45:00,auto,compressorCoolStage1On,hold,Home,71,67,71.4,61,78.7,0,300,0,300,1.5,71.4,61,0,4,117,2322,1175,102141,75.1,0,
2026-03-11,12:50:00,auto,compressorCoolStage1On,hold,Home,71,67,71.1,60,78.7,0,195,0,240,1.7,71.1,60,0,4,126,2876,1270,102136,75.1,0,
2026-03-11,12:55:00,auto,compressorCoolOff,hold,Home,71,67,71.6,64,78.7,0,105,0,105,1.3,70.9,64,0,4,121,2556,1216,102133,75.1,0,
2026-03-11,13:00:00,auto,compressorCoolStage1On,hold,Home,71,67,71.7,63,79,0,300,0,300,1.4,71.1,63,0,4,118,2397,1189,102130,75.2,0,
2026-03-11,13:05:00,auto,compressorCoolStage1On,hold,Home,71,67,71.2,60,79,0,270,0,300,1.8,70.8,60,0,4,132,3291,1328,102119,75.2,0,
2026-03-11,13:10:00,auto,compressorCoolOff,hold,Home,71,67,71.3,62,79,0,30,0,45,1.6,70.7,62,0,4,134,3463,1352,102108,75.3,0,
2026-03-11,13:15:00,auto,compressorCoolStage1On,hold,Home,71,67,71.6,62,79,0,300,0,300,1.6,71.1,62,0,4,127,2958,1283,102101,75.4,0,
2026-03-11,13:20:00,auto,compressorCoolStage1On,hold,Home,71,67,71.3,60,79,0,300,0,300,1.9,71.1,60,0,4,138,3742,1385,102097,75.5,0,
2026-03-11,13:25:00,auto,compressorCoolStage1On,hold,Home,71,67,71.1,60,79,0,105,0,150,1.9,70.7,60,0,4,144,4301,1448,102090,75.5,0,
2026-03-11,13:30:00,auto,compressorCoolOff,hold,Home,71,67,71.8,64,79,0,195,0,195,1.3,70.8,64,0,4,133,3344,1336,102082,75.5,0,
2026-03-11,13:35:00,auto,compressorCoolStage1On,hold,Home,71,67,71.6,61,79,0,300,0,300,1.7,71.1,61,0,4,136,3641,1372,102075,75.8,0,
2026-03-11,13:40:00,auto,compressorCoolStage1On,hold,Home,71,67,71.3,60,79,0,300,0,300,2,70.9,60,0,4,147,4582,1476,102067,75.8,0,
2026-03-11,13:45:00,auto,compressorCoolStage1On,hold,Home,71,67,71.4,60,79,0,45,0,90,1.9,70.9,60,1,4,152,5156,1527,102059,75.8,1,
2026-03-11,13:50:00,auto,compressorCoolOff,hold,Home,71,67,72,62,79,0,255,0,255,1.6,71.4,62,0,4,158,5915,1588,102055,76,1,
2026-03-11,13:55:00,auto,compressorCoolStage1On,hold,Home,71,67,71.9,60,79,0,300,0,300,1.9,71.5,60,0,4,172,8129,1727,102051,76.2,1,
2026-03-11,14:00:00,auto,compressorCoolStage1On,hold,Home,71,67,71.5,59,79.1,0,300,0,300,2.2,71.3,59,0,4,182,10264,1831,102046,76.3,0,
2026-03-11,14:05:00,auto,compressorCoolStage1On,hold,Home,71,67,71.5,59,79.1,0,300,0,300,2.2,71.2,59,0,4,187,11518,1882,102033,76.4,0,
2026-03-11,14:10:00,auto,compressorCoolStage1On,hold,Home,71,67,71.5,58,79.1,0,300,0,300,2.2,71.2,58,0,4,190,12232,1909,102023,76.5,0,
2026-03-11,14:15:00,auto,compressorCoolStage1On,hold,Home,71,67,71.3,57,79.1,0,300,0,300,2.4,71,57,0,4,194,13344,1947,102014,76.5,0,
2026-03-11,14:20:00,auto,compressorCoolStage1On,hold,Home,71,67,71.3,58,79.1,0,300,0,300,2.5,70.9,58,0,4,196,13884,1965,102010,76.6,0,
2026-03-11,14:25:00,auto,compressorCoolStage1On,hold,Home,71,67,71.4,58,79.1,0,300,0,300,2.6,70.9,58,0,4,198,14755,1991,102005,76.6,0,
2026-03-11,14:30:00,auto,compressorCoolStage1On,hold,Home,71,67,71.2,57,79.5,0,300,0,300,2.5,70.9,57,0,4,200,15352,2009,102001,76.6,0,
2026-03-11,14:35:00,auto,compressorCoolStage1On,hold,Home,71,67,71.2,57,79.5,0,300,0,300,2.5,70.9,57,0,4,200,15383,2010,101997,76.7,0,
2026-03-11,14:40:00,auto,compressorCoolStage1On,hold,Home,71,67,71.2,57,79.5,0,300,0,300,2.6,71,57,0,4,200,15427,2011,101991,76.8,0,
2026-03-11,14:45:00,auto,compressorCoolStage1On,hold,Home,71,67,71.3,57,79.5,0,300,0,300,2.5,71.2,57,0,4,201,15691,2019,101989,76.7,0,
2026-03-11,14:50:00,auto,compressorCoolStage1On,hold,Home,71,67,71.4,57,79.5,0,300,0,300,2.6,71.3,57,0,4,202,15988,2027,101984,76.7,0,
2026-03-11,14:55:00,auto,compressorCoolStage1On,hold,Home,71,67,71.4,57,79.5,0,300,0,300,2.6,71.4,57,0,4,202,16207,2033,101979,76.8,0,
2026-03-11,15:00:00,auto,compressorCoolStage1On,hold,Home,71,67,71.4,56,79.5,0,300,0,300,2.6,71.4,56,0,4,204,16793,2049,101975,76.8,0,
2026-03-11,15:05:00,auto,compressorCoolStage1On,hold,Home,71,67,71.5,56,79.5,0,300,0,300,2.6,71.5,56,0,4,204,16640,2045,101972,76.8,0,
2026-03-11,15:10:00,auto,compressorCoolStage1On,hold,Home,71,67,71.4,55,79.5,0,300,0,300,2.7,71.5,55,0,4,205,17195,2059,101971,76.8,0,
2026-03-11,15:15:00,auto,compressorCoolStage1On,hold,Home,71,67,71.5,56,79.5,0,300,0,300,2.7,71.6,56,0,4,204,16854,2050,101962,76.9,0,
2026-03-11,15:20:00,auto,compressorCoolStage1On,hold,Home,71,67,71.4,55,79.5,0,300,0,300,2.8,71.6,55,0,4,205,17313,2062,101956,77,0,
2026-03-11,15:25:00,auto,compressorCoolStage1On,hold,Home,71,67,71.5,56,79.5,0,300,0,300,2.8,71.6,56,1,4,205,17101,2057,101951,77,1,
2026-03-11,15:30:00,auto,compressorCoolStage1On,hold,Home,71,67,71.7,57,79.5,0,300,0,300,2.6,71.7,57,1,4,203,16320,2036,101945,77,1,
2026-03-11,15:35:00,auto,compressorCoolStage1On,hold,Home,71,67,71.6,55,79.5,0,300,0,300,2.8,71.9,55,0,4,207,18155,2083,101938,77,1,
2026-03-11,15:40:00,auto,compressorCoolStage1On,hold,Home,71,67,71.7,55,79.5,0,300,0,300,2.8,72,55,1,4,215,21575,2158,101937,77.1,0,
2026-03-11,15:45:00,auto,compressorCoolStage1On,hold,Home,71,67,71.7,56,79.5,0,300,0,300,2.7,71.9,56,1,4,223,25976,2241,101936,77.2,0,
2026-03-11,15:50:00,auto,compressorCoolStage1On,hold,Home,71.9,67,72,57,79.5,0,30,0,60,2.4,71.9,57,1,4,223,25878,2239,101937,77,0,
2026-03-11,15:55:00,auto,compressorCoolOff,hold,Home,72,67,72.7,59,79.5,0,210,0,210,2.3,72.7,59,1,4,213,20788,2141,101935,77.2,0,
2026-03-11,16:00:00,auto,compressorCoolStage1On,hold,Home,72,67,72.8,59,79.4,0,300,0,300,2.3,72.9,59,1,4,217,22523,2175,101935,77.5,0,
2026-03-11,16:05:00,auto,compressorCoolStage1On,hold,Home,72,67,72.8,58,79.4,0,300,0,300,2.3,72.9,58,1,4,228,29147,2292,101931,77.6,0,
2026-03-11,16:10:00,auto,compressorCoolStage1On,hold,Home,72,67,72.7,58,79.4,0,300,0,300,2.3,73,58,1,3,232,31625,2328,101933,77.4,1,
2026-03-11,16:15:00,auto,compressorCoolStage1On,hold,Home,72,67,72.8,58,79.4,0,300,0,300,2.3,73,58,1,3,236,35060,2373,101930,77.3,1,
2026-03-11,16:20:00,auto,compressorCoolStage1On,hold,Home,72,67,72.6,57,79.4,0,300,0,300,2.5,73,57,1,3,242,40192,2434,101928,77.2,1,
2026-03-11,16:25:00,auto,compressorCoolStage1On,hold,Home,72,67,72.5,57,79.4,0,300,0,300,2.4,72.9,57,1,3,245,43197,2465,101923,77,1,
2026-03-11,16:30:00,auto,compressorCoolStage1On,hold,Home,72,67,72.4,57,79.4,0,300,0,300,2.4,72.9,57,1,3,250,48171,2513,101922,76.7,0,
2026-03-11,16:35:00,auto,compressorCoolStage1On,hold,Home,72,67,72.5,57,79.4,0,300,0,300,2.3,72.9,57,0,3,253,50964,2538,101922,76.9,0,
2026-03-11,16:40:00,auto,compressorCoolStage1On,hold,Home,72,67,72.4,57,79.4,0,300,0,300,2.4,72.8,57,0,3,254,52621,2552,101913,77,0,
2026-03-11,16:45:00,auto,compressorCoolStage1On,hold,Home,72,67,72.2,56,79.4,0,300,0,300,2.5,72.8,56,0,3,256,54314,2566,101905,76.8,0,
2026-03-11,16:50:00,auto,compressorCoolStage1On,hold,Home,72,67,72.2,56,79.4,0,300,0,300,2.6,72.7,56,1,3,257,55737,2578,101902,77,0,
2026-03-11,16:55:00,auto,compressorCoolStage1On,hold,Home,72,67,72.3,56,79.4,0,300,0,300,2.6,72.7,56,0,3,258,56929,2587,101900,77.2,0,
2026-03-11,17:00:00,auto,compressorCoolStage1On,hold,Home,72,67,72.2,56,79.2,0,300,0,300,2.6,72.5,56,1,3,259,58936,2602,101897,77.5,1,
2026-03-11,17:05:00,auto,compressorCoolStage1On,hold,Home,72,67,72.2,56,79.2,0,300,0,300,2.7,72.3,56,1,3,257,56211,2581,101893,77.7,1,
2026-03-11,17:10:00,auto,compressorCoolStage1On,hold,Home,72,67,72.2,56,79.2,0,300,0,300,2.8,72.3,56,1,3,256,54984,2572,101889,77.8,1,
2026-03-11,17:15:00,auto,compressorCoolStage1On,hold,Home,72,67,72.5,58,79.2,0,300,0,300,2.4,72.3,58,1,3,251,48804,2518,101892,77.7,1,
2026-03-11,17:20:00,auto,compressorCoolStage1On,hold,Home,72,67,72.4,57,79.2,0,300,0,300,2.4,72.4,57,1,3,246,43361,2467,101890,77.3,1,
2026-03-11,17:25:00,auto,compressorCoolStage1On,hold,Home,72,67,72.2,56,79.2,0,300,0,300,2.6,72.5,56,0,3,245,42616,2459,101882,77.2,1,
2026-03-11,17:30:00,auto,compressorCoolStage1On,hold,Home,72,67,72.2,56,79.5,0,300,0,300,2.6,72.5,56,1,3,242,39977,2431,101880,77.2,1,
2026-03-11,17:35:00,auto,compressorCoolStage1On,hold,Home,72,67,72.2,56,79.5,0,300,0,300,2.7,72.5,56,0,3,242,39394,2425,101878,77.3,1,
2026-03-11,17:40:00,auto,compressorCoolStage1On,hold,Home,72,67,72.2,56,79.5,0,300,0,300,2.6,72.4,56,1,3,240,38264,2412,101876,77.3,1,
2026-03-11,17:45:00,auto,compressorCoolStage1On,hold,Home,72,67,72.5,58,79.5,0,300,0,300,2.3,72.4,58,1,3,235,33688,2354,101877,77.3,1,
2026-03-11,17:50:00,auto,compressorCoolStage1On,hold,Home,72,67,72.5,58,79.5,0,300,0,300,2.3,72.5,58,1,4,228,28624,2284,101877,77.2,1,
2026-03-11,17:55:00,auto,compressorCoolStage1On,hold,Home,72,67,72.5,58,79.5,0,300,0,300,2.3,72.7,58,0,4,228,28972,2289,101878,77,1,
2026-03-11,18:00:00,auto,compressorCoolStage1On,hold,Home,72,67,72.3,58,79.2,0,300,0,300,2.3,72.7,58,0,4,232,31995,2333,101877,76.7,0,
2026-03-11,18:05:00,auto,compressorCoolStage1On,hold,Home,72,67,72.1,57,79.2,0,210,0,255,2.3,72.6,57,0,3,238,36467,2391,101876,76.3,0,
2026-03-11,18:10:00,auto,compressorCoolOff,hold,Home,72,67,72.8,60,79.2,0,90,0,90,1.7,73,60,1,3,227,28560,2277,101882,76.2,1,
2026-03-11,18:15:00,auto,compressorCoolStage1On,hold,Home,72,67,73,60,79.2,0,300,0,300,1.8,73.2,60,1,4,220,24264,2211,101886,76.5,1,
2026-03-11,18:20:00,auto,compressorCoolStage1On,hold,Home,72,67,73.2,61,79.2,0,300,0,300,1.4,73.3,61,1,4,214,21305,2145,101889,76.2,1,
2026-03-11,18:25:00,auto,compressorCoolStage1On,hold,Home,72,67,73.3,62,79.2,0,300,0,300,1.2,73.3,62,1,4,192,12838,1928,101893,75.8,0,
2026-03-11,18:30:00,auto,compressorCoolStage1On,hold,Home,72,67,72.8,61,79.2,0,300,0,300,1.4,73.3,61,1,4,182,10288,1832,101898,75.4,1,
2026-03-11,18:35:00,auto,compressorCoolStage1On,hold,Home,72,67,72.1,58,79.2,0,270,0,300,1.9,73,58,1,4,193,13175,1941,101899,75.1,1,
2026-03-11,18:40:00,auto,compressorCoolOff,hold,Home,72,67,72.3,60,79.2,0,30,0,45,1.6,72.9,60,1,4,189,12069,1897,101899,75,1,
2026-03-11,18:45:00,auto,compressorCoolStage1On,hold,Home,72,67,72.9,62,79.2,0,300,0,300,1.3,73.1,62,1,4,176,8890,1767,101906,75.4,1,
2026-03-11,18:50:00,auto,compressorCoolStage1On,hold,Home,72,67,72.8,60,79.2,0,300,0,300,1.5,73.3,60,1,4,181,10211,1820,101910,75.4,1,
2026-03-11,18:55:00,auto,compressorCoolStage1On,hold,Home,72,67,72.4,58,79.2,0,300,0,300,1.9,73.3,58,1,4,211,19692,2114,101915,75.4,1,
2026-03-11,19:00:00,auto,compressorCoolStage1On,hold,Home,72,67,72.2,58,79.2,0,270,0,300,2,73.2,58,1,4,227,28290,2278,101916,75.4,1,
2026-03-11,19:05:00,auto,compressorCoolOff,hold,Home,72,67,72.5,60,79.2,0,30,0,45,1.6,73,60,1,4,231,30876,2315,101923,75.4,1,
2026-03-11,19:10:00,auto,compressorCoolStage1On,hold,Home,72,67,72.9,61,79.2,0,300,0,300,1.5,73.3,61,1,4,225,27113,2260,101930,75.7,1,
2026-03-11,19:15:00,auto,compressorCoolStage1On,hold,Home,72,67,72.5,59,79.2,0,300,0,300,1.8,73.2,59,1,3,236,34974,2371,101933,75.6,1,
2026-03-11,19:20:00,auto,compressorCoolStage1On,hold,Home,72,67,72.2,59,79.2,0,300,0,300,1.8,72.9,59,1,3,241,39240,2423,101930,75.3,1,
2026-03-11,19:25:00,auto,compressorCoolStage1On,hold,Home,72,67,72,59,79.2,0,120,0,165,1.7,72.7,59,1,3,246,43223,2465,101932,74.9,1,
2026-03-11,19:30:00,auto,compressorCoolOff,hold,Home,72,67,72.4,61,79.2,0,180,0,180,1.4,72.8,61,0,3,233,32351,2337,101936,74.9,1,
2026-03-11,19:35:00,auto,compressorCoolStage1On,hold,Home,72,67,72.1,59,79.2,0,210,0,255,1.7,72.8,59,1,3,235,34288,2363,101938,75.1,0,
2026-03-11,19:40:00,auto,compressorCoolOff,hold,Home,72,67,73,64,79.2,0,90,0,90,0.8,72.8,64,1,3,218,23617,2184,101944,74.9,0,
2026-03-11,19:45:00,auto,compressorCoolStage1On,hold,Home,72,67,72.7,62,79.2,0,300,0,300,1.3,72.9,62,0,4,213,20542,2137,101944,75.3,0,
2026-03-11,19:50:00,auto,compressorCoolStage1On,hold,Home,72,67,72.1,60,79.2,0,225,0,270,1.7,72.8,60,1,4,220,24103,2208,101940,75,1,
2026-03-11,19:55:00,auto,compressorCoolOff,hold,Home,72,67,72.4,61,79.2,0,75,0,75,1.3,72.7,61,1,4,214,21404,2153,101939,74.8,1,
